Education,Marital_Status,Income,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Member_Year,Age,Kids,Total_Transactions,Total_Purchases,Campaign_Acc
4,1,86580000.0,72,532000,21000,127000,26000,20000,20000,0,4,2,5,1,0,0,1,0,0,0,0,1,39,0,746000,11,1
4,0,41437000.0,5,29000,0,2000,0,0,1000,1,1,0,3,7,0,0,0,0,0,0,0,0,65,2,32000,4,0
3,0,73705000.0,86,612000,91000,520000,258000,107000,107000,2,9,6,8,5,0,0,0,0,0,0,0,2,71,2,1695000,23,0
2,1,61064000.0,80,387000,126000,342000,0,45000,180000,5,8,4,11,6,0,0,0,0,0,0,0,0,46,1,1080000,23,0
3,1,38452000.0,62,56000,0,14000,0,0,2000,3,3,0,3,7,0,0,0,0,0,0,0,2,67,2,72000,6,0
2,0,18358000.0,49,6000,8000,19000,16000,4000,4000,3,3,0,4,7,0,0,0,0,0,0,0,1,33,1,57000,7,0
4,1,55012000.0,85,582000,0,65000,0,0,13000,6,8,2,9,5,0,0,0,0,0,0,0,2,49,1,660000,19,0
0,1,9722000.0,7,6000,17000,16000,6000,16000,42000,4,3,1,3,8,0,0,0,0,0,0,1,0,49,1,103000,7,0
4,1,38175000.0,6,70000,6000,69000,2000,3000,3000,3,3,1,4,7,0,0,0,0,0,0,0,1,38,1,153000,8,0
3,1,58656000.0,25,962000,12000,194000,16000,24000,12000,4,7,8,13,6,0,0,1,0,0,0,0,0,66,1,1220000,28,1
2,1,52117000.0,55,112000,10000,107000,30000,0,20000,2,5,2,4,7,0,0,0,0,0,0,0,0,57,1,279000,11,0
2,1,64813000.0,81,293000,0,124000,179000,97000,52000,1,7,2,10,5,0,0,0,0,0,0,0,2,44,1,745000,19,0
4,1,54222000.0,98,199000,12000,31000,3000,12000,7000,1,3,3,5,3,0,0,0,0,0,0,0,2,49,1,264000,11,0
2,1,83512000.0,31,1060000,61000,835000,80000,20000,101000,1,4,7,10,1,1,0,1,1,1,0,1,2,36,0,2157000,21,4
3,1,77520000.0,30,940000,44000,396000,0,88000,58000,1,8,7,7,4,1,0,1,1,0,0,1,1,63,1,1526000,22,3
2,1,41154000.0,98,44000,2000,11000,2000,3000,7000,1,1,0,4,5,0,0,0,0,0,0,0,1,44,1,69000,5,0
2,1,80398000.0,92,342000,51000,936000,207000,35000,26000,1,5,8,12,3,0,0,1,0,0,0,0,0,56,0,1597000,25,1
0,0,18746000.0,41,2000,10000,11000,12000,9000,20000,2,3,0,3,6,0,0,0,0,0,0,0,2,30,1,64000,6,0
2,1,35196000.0,68,75000,12000,141000,43000,39000,187000,6,6,1,5,8,0,0,0,0,0,0,0,0,38,1,497000,12,0
2,0,60230000.0,78,520000,20000,367000,39000,81000,40000,2,6,3,6,5,0,0,0,0,0,0,0,1,66,1,1067000,15,0
2,1,22108000.0,46,5000,3000,9000,6000,2000,6000,2,2,0,3,7,0,0,0,0,0,0,0,2,45,2,31000,5,0
2,1,44392000.0,71,87000,5000,71000,7000,12000,29000,5,4,1,4,7,0,0,0,0,0,0,0,1,48,2,211000,9,0
4,1,55424000.0,6,462000,61000,184000,10000,53000,107000,4,7,5,9,6,1,0,0,0,0,0,1,0,46,1,877000,21,1
2,1,17688000.0,82,2000,2000,1000,3000,1000,2000,1,1,0,2,8,0,0,0,0,0,1,0,1,43,1,11000,3,0
4,1,92491000.0,71,979000,44000,935000,29000,25000,22000,1,7,5,12,3,0,1,1,1,0,0,1,1,39,0,2034000,24,3
2,0,90273000.0,32,704000,129000,853000,120000,74000,111000,1,5,6,7,2,0,1,1,1,0,0,1,1,31,0,1991000,18,3
4,0,82571000.0,28,861000,31000,558000,62000,95000,79000,0,6,5,13,2,0,0,1,0,0,0,0,2,60,0,1686000,24,1
4,0,38513000.0,20,172000,3000,115000,16000,0,18000,5,6,1,5,8,0,0,0,0,0,0,1,2,40,1,324000,12,0
3,0,16653000.0,10,5000,7000,31000,15000,4000,7000,3,2,1,3,6,0,0,0,0,0,0,1,2,43,1,69000,6,0
2,1,42586000.0,7,194000,2000,56000,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,0,67,2,252000,11,0
0,0,23529000.0,67,9000,7000,13000,3000,2000,20000,1,1,1,2,6,0,0,0,0,0,0,0,1,57,1,54000,4,0
3,1,74881000.0,48,505000,72000,270000,36000,27000,54000,4,9,2,12,5,0,0,0,0,0,0,0,1,61,2,964000,23,0
2,1,71107000.0,61,533000,10000,217000,198000,174000,195000,2,7,6,13,4,0,0,0,0,0,0,0,1,71,1,1327000,26,0
4,1,46910000.0,36,48000,0,14000,0,0,6000,2,2,0,3,6,0,0,0,0,0,0,0,2,58,2,68000,5,0
2,1,18690000.0,77,6000,1000,7000,23000,4000,19000,1,1,1,2,8,0,0,0,0,0,0,0,0,63,0,60000,4,0
2,0,37244000.0,90,18000,2000,10000,0,0,25000,1,1,1,2,7,1,0,0,0,0,0,0,1,67,2,55000,4,1
2,1,82427000.0,35,482000,147000,509000,104000,107000,107000,1,3,5,12,1,0,0,1,0,0,0,0,2,56,0,1456000,20,1
1,0,75342000.0,38,204000,97000,97000,21000,118000,26000,1,5,2,10,4,0,0,0,0,0,0,0,1,64,1,563000,17,0
2,0,70044000.0,46,1073000,0,250000,153000,14000,14000,4,7,10,5,5,0,0,0,0,0,0,0,1,68,1,1504000,22,0
2,0,79146000.0,33,245000,16000,223000,21000,43000,16000,2,8,1,8,6,0,0,0,0,0,0,0,2,55,2,564000,17,0
2,1,77437000.0,70,560000,21000,442000,29000,44000,29000,1,4,5,13,1,0,0,1,0,0,0,0,1,59,0,1125000,22,1
2,1,54984000.0,51,173000,13000,131000,32000,3000,6000,4,6,1,6,7,0,0,0,1,0,0,0,2,63,1,358000,13,1
4,1,42403000.0,18,22000,1000,11000,0,5000,3000,1,1,0,3,8,0,0,0,0,0,0,0,1,51,1,42000,4,0
2,1,55761000.0,97,136000,1000,12000,0,3000,32000,2,4,1,3,6,0,1,0,0,0,0,0,2,58,1,184000,8,1
2,1,37292000.0,32,275000,0,86000,10000,23000,66000,5,6,3,5,8,0,0,0,0,0,0,0,1,39,1,460000,14,0
4,0,45576000.0,9,56000,19000,29000,2000,14000,25000,1,3,1,3,8,0,0,0,0,0,0,1,2,77,0,145000,7,0
2,1,70321000.0,6,303000,23000,751000,82000,26000,191000,1,6,5,13,4,0,0,0,0,0,0,1,1,75,0,1376000,24,0
4,0,58086000.0,80,708000,7000,62000,0,0,15000,2,11,3,7,8,0,0,0,0,0,0,0,1,53,1,792000,21,0
2,1,81795000.0,74,324000,132000,693000,27000,118000,88000,1,4,11,7,2,0,0,0,0,0,0,0,0,70,0,1382000,22,0
0,1,28389000.0,49,1000,5000,3000,7000,4000,8000,1,1,0,2,7,0,0,0,0,0,0,0,0,75,0,28000,3,0
3,1,66835000.0,21,620000,26000,195000,34000,17000,141000,1,6,4,13,2,0,0,0,0,0,0,0,1,76,0,1033000,23,0
2,0,69901000.0,95,312000,21000,206000,102000,92000,149000,3,7,3,10,5,0,0,0,0,0,0,0,1,53,1,882000,20,0
4,1,80360000.0,56,1493000,86000,454000,112000,43000,43000,2,4,4,5,2,0,1,1,1,0,0,0,1,73,0,2231000,13,3
4,1,63342000.0,48,918000,21000,118000,13000,10000,21000,3,8,3,5,6,0,1,0,0,0,0,1,0,61,1,1101000,16,1
2,1,44989000.0,26,98000,0,106000,49000,10000,106000,5,5,1,5,6,0,0,0,0,0,0,0,0,48,1,369000,11,0
1,0,31859000.0,3,3000,4000,7000,15000,8000,11000,1,1,0,3,7,0,0,0,0,0,0,0,2,42,1,48000,4,0
4,0,51569000.0,39,380000,0,47000,6000,0,34000,4,7,1,7,8,0,1,0,0,0,0,1,1,73,1,467000,15,1
2,0,30372000.0,33,15000,0,12000,7000,3000,7000,3,2,0,3,7,0,0,0,0,0,0,0,0,51,2,44000,5,0
0,0,16014000.0,42,3000,9000,4000,7000,8000,7000,4,1,1,4,3,0,0,0,0,0,0,0,1,43,2,38000,6,0
2,1,41120000.0,80,24000,2000,23000,0,8000,24000,3,2,1,3,6,0,0,0,0,0,0,0,1,54,2,81000,6,0
3,0,39763000.0,9,80000,1000,60000,4000,6000,16000,2,5,1,2,9,0,0,0,0,0,0,1,1,51,1,167000,8,0
4,1,38725000.0,52,31000,0,6000,2000,1000,5000,2,1,0,4,4,0,0,0,0,0,0,0,2,67,2,45000,5,0
2,1,77981000.0,78,138000,120000,204000,16000,126000,60000,3,7,4,7,5,0,0,0,0,0,0,0,1,50,1,664000,18,0
1,1,62905000.0,68,166000,75000,96000,119000,107000,59000,3,7,2,8,4,0,0,0,0,0,0,0,1,58,1,622000,17,0
1,0,13533000.0,45,12000,3000,8000,8000,0,17000,2,2,0,3,7,0,0,0,0,0,0,0,1,43,1,48000,5,0
2,1,59481000.0,47,178000,3000,85000,71000,66000,58000,2,3,3,8,2,0,0,0,0,0,0,0,1,47,1,461000,14,0
2,1,72117000.0,34,707000,20000,171000,65000,60000,50000,1,9,7,9,5,0,0,0,0,0,0,0,1,45,1,1073000,25,0
1,1,21955000.0,81,5000,1000,7000,17000,14000,11000,2,2,1,3,6,0,0,0,0,0,0,0,1,36,1,55000,6,0
2,1,67131000.0,72,465000,71000,250000,93000,35000,62000,3,9,2,12,6,0,0,0,0,0,0,0,1,66,1,976000,23,0
4,0,36802000.0,23,16000,1000,2000,0,0,1000,1,1,0,3,5,0,0,0,0,0,0,0,2,42,1,20000,4,0
2,1,71853000.0,29,358000,108000,413000,141000,97000,32000,1,2,8,6,1,0,0,0,0,0,0,0,1,40,0,1149000,16,0
0,1,28249000.0,80,1000,9000,7000,2000,14000,10000,1,2,0,3,6,0,0,0,0,0,0,0,2,61,0,43000,5,0
3,1,47808000.0,30,123000,1000,26000,2000,0,72000,2,3,2,3,7,1,0,0,0,0,0,0,1,47,1,224000,8,1
4,0,25509000.0,15,40000,3000,30000,10000,7000,11000,3,3,0,3,9,0,0,0,0,0,0,1,0,48,1,101000,6,0
4,1,51012000.0,86,102000,9000,63000,2000,9000,24000,1,4,1,4,6,0,0,0,0,0,0,0,1,76,0,209000,9,0
2,0,70596000.0,68,347000,44000,534000,17000,0,26000,1,3,5,12,2,0,0,0,0,0,0,0,0,37,0,968000,20,0
4,1,85431000.0,54,376000,53000,462000,168000,53000,53000,1,2,7,7,0,0,0,0,0,0,0,0,1,70,0,1165000,16,0
2,1,42664000.0,44,21000,0,3000,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,2,55,1,24000,4,0
2,1,42586000.0,7,194000,2000,56000,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,0,67,2,252000,11,0
2,0,29760000.0,87,64000,4000,68000,7000,5000,17000,4,3,1,4,8,0,0,0,0,0,0,0,0,37,1,165000,8,0
4,1,28973000.0,59,206000,0,46000,3000,2000,12000,2,5,1,5,8,0,0,0,0,0,0,0,0,45,0,269000,11,0
4,1,39435000.0,16,71000,0,18000,0,0,13000,1,3,1,2,7,0,0,0,0,0,0,0,1,49,1,102000,6,0
1,1,65370000.0,1,71000,22000,112000,138000,89000,29000,1,2,3,13,1,0,0,0,0,0,0,0,1,38,0,461000,18,0
0,0,20194000.0,64,0,4000,7000,11000,10000,15000,2,2,0,3,6,0,0,0,0,0,0,0,0,43,1,47000,5,0
4,0,42473000.0,72,93000,1000,21000,0,4000,25000,3,2,1,4,5,0,0,0,0,0,0,0,2,46,2,144000,7,0
2,1,64590000.0,98,920000,138000,168000,36000,46000,30000,1,9,4,10,6,0,0,0,0,0,0,0,0,54,0,1338000,23,0
2,1,71232000.0,91,653000,17000,170000,34000,26000,17000,2,11,2,10,7,0,0,0,0,0,0,0,1,63,1,917000,23,0
2,1,34600000.0,8,199000,33000,60000,8000,3000,15000,5,5,2,5,8,0,0,0,0,0,0,1,1,51,2,318000,12,0
2,0,46904000.0,20,153000,4000,56000,0,9000,31000,4,5,1,4,8,0,0,0,0,0,0,0,0,55,2,253000,10,0
2,1,49094000.0,6,376000,0,38000,11000,8000,69000,5,6,3,6,6,0,0,0,0,0,0,0,0,49,1,502000,15,0
2,1,36075000.0,54,46000,0,30000,12000,1000,30000,1,2,0,4,6,0,0,0,0,0,0,0,1,39,1,119000,6,0
1,1,60839000.0,72,600000,21000,128000,223000,150000,128000,13,2,2,12,8,0,0,0,0,0,0,0,0,43,2,1250000,16,0
2,1,77298000.0,46,425000,115000,292000,23000,35000,79000,1,6,6,11,3,0,0,0,0,0,0,0,1,43,1,969000,23,0
2,1,34026000.0,11,18000,6000,15000,12000,8000,17000,3,2,1,3,5,0,0,0,0,0,0,0,1,72,2,76000,6,0
4,0,48918000.0,21,52000,0,9000,0,0,1000,2,1,0,4,4,0,0,0,0,0,0,0,2,59,2,62000,5,0
1,1,82122000.0,89,734000,22000,350000,151000,25000,100000,1,3,9,13,1,0,0,1,0,0,0,0,1,60,0,1382000,25,1
2,0,37697000.0,82,34000,6000,21000,11000,4000,8000,1,2,1,3,6,0,0,0,0,0,0,0,2,46,1,84000,6,0
2,1,34074000.0,69,135000,1000,41000,10000,1000,67000,5,3,3,3,6,1,0,0,0,0,0,0,1,70,2,255000,9,1
3,1,28520000.0,55,11000,0,10000,0,2000,20000,1,1,1,2,6,0,0,0,0,0,0,0,1,62,2,43000,4,0
2,0,62535000.0,13,163000,48000,90000,0,45000,52000,1,3,2,8,3,0,0,0,0,0,0,0,1,67,1,398000,13,0
3,0,36273000.0,80,29000,3000,30000,3000,2000,9000,2,3,0,3,6,0,0,0,0,0,0,0,2,45,1,76000,6,0
2,1,63404000.0,97,734000,26000,70000,11000,44000,17000,2,6,3,4,4,0,0,0,1,0,0,0,2,58,2,902000,13,1
1,1,75774000.0,27,340000,21000,134000,258000,14000,56000,1,7,5,8,4,0,0,0,0,0,0,0,2,41,1,823000,20,0
2,1,78416000.0,99,453000,38000,279000,188000,38000,183000,2,7,7,10,3,0,0,0,0,0,0,0,2,46,1,1179000,24,0
2,1,75702000.0,87,1073000,0,629000,145000,37000,37000,1,10,5,13,6,0,0,1,0,0,0,0,0,48,1,1921000,28,1
3,1,59385000.0,85,135000,0,10000,0,4000,36000,2,3,1,4,5,0,0,0,0,0,0,0,1,71,2,185000,8,0
2,0,37070000.0,30,231000,7000,137000,4000,15000,39000,9,5,1,8,7,0,0,0,0,0,0,1,1,56,2,433000,14,0
2,1,44689000.0,82,18000,0,5000,0,0,11000,2,1,1,2,7,1,0,0,0,0,0,0,2,71,2,34000,4,1
2,1,53977000.0,21,620000,16000,165000,0,24000,82000,5,5,5,12,5,0,0,0,0,0,0,0,1,64,1,907000,22,0
4,0,7144000.0,92,81000,4000,33000,5000,2000,291000,0,23,1,1,0,0,0,0,0,0,0,0,1,56,2,416000,25,0
2,0,18701000.0,95,12000,4000,2000,10000,6000,10000,4,2,0,4,5,0,0,0,0,0,0,0,1,58,2,44000,6,0
2,1,90369000.0,2,292000,51000,981000,224000,23000,17000,1,4,6,6,1,0,0,0,0,0,0,1,2,66,0,1588000,16,0
4,0,63159000.0,74,965000,34000,586000,89000,86000,37000,1,3,5,8,3,1,0,0,0,0,0,0,0,48,0,1797000,16,1
2,1,37758000.0,49,27000,2000,10000,0,0,1000,2,1,0,3,8,0,0,0,0,0,0,0,0,56,2,40000,4,0
4,0,46757000.0,71,777000,30000,163000,0,51000,122000,6,4,4,7,9,0,0,0,0,0,0,0,0,59,1,1143000,15,0
3,1,79734000.0,72,572000,8000,232000,23000,62000,17000,1,4,3,6,1,0,0,0,1,0,0,0,2,53,0,914000,13,1
2,1,63207000.0,68,438000,169000,565000,91000,169000,70000,1,2,3,6,7,0,0,0,1,0,0,0,1,30,0,1502000,11,1
2,0,72071000.0,4,531000,69000,300000,150000,138000,150000,3,5,4,8,2,0,0,0,0,0,0,0,1,68,1,1338000,17,0
4,1,21840000.0,80,17000,0,9000,0,0,1000,1,1,0,3,9,0,0,0,0,0,0,0,1,39,1,27000,4,0
1,1,58582000.0,15,402000,35000,106000,101000,77000,42000,2,9,2,9,5,0,1,0,0,0,0,0,1,40,1,763000,20,1
2,0,72282000.0,70,503000,27000,419000,90000,139000,153000,1,5,7,9,7,0,0,0,0,0,0,1,1,71,0,1331000,21,0
2,1,50387000.0,91,369000,9000,87000,12000,14000,34000,3,6,2,8,5,0,0,0,0,0,0,0,1,66,2,525000,16,0
4,1,32583000.0,10,5000,0,3000,0,0,1000,1,1,0,2,7,0,0,0,0,0,0,0,2,61,2,9000,3,0
2,1,62568000.0,99,362000,17000,398000,80000,35000,61000,3,5,3,5,4,0,0,0,1,0,0,0,2,60,1,953000,13,1
3,0,44635000.0,25,56000,0,9000,0,0,3000,2,2,0,3,7,0,0,0,0,0,0,0,1,51,2,68000,5,0
3,0,33316000.0,34,79000,1000,31000,4000,4000,12000,3,2,1,4,6,0,0,0,0,0,0,0,1,51,2,131000,7,0
2,1,63967000.0,57,387000,84000,141000,73000,35000,162000,3,4,4,12,2,0,0,0,0,0,0,0,1,54,1,882000,20,0
1,1,52513000.0,84,367000,17000,241000,104000,188000,232000,2,9,5,9,7,0,0,0,0,0,0,0,0,44,0,1149000,23,0
2,1,25293000.0,51,15000,0,11000,0,2000,9000,1,1,1,2,8,0,0,0,0,0,0,0,1,53,1,37000,4,0
4,0,54111000.0,97,267000,6000,54000,8000,3000,50000,2,5,2,6,5,0,0,0,0,0,0,0,1,57,1,388000,13,0
2,1,78394000.0,13,298000,27000,697000,216000,24000,166000,1,4,6,5,2,0,0,0,0,0,0,1,1,36,0,1428000,15,0
3,1,80739000.0,92,674000,92000,736000,39000,0,92000,1,3,11,9,1,0,0,0,0,0,0,0,1,64,0,1633000,23,0
3,1,22669000.0,30,16000,14000,36000,37000,22000,48000,3,4,1,2,9,0,0,0,0,0,0,1,1,47,1,173000,7,0
2,0,29236000.0,30,37000,4000,24000,16000,9000,9000,2,4,0,3,9,0,0,0,0,0,0,0,1,35,1,99000,7,0
2,1,44911000.0,11,159000,0,22000,2000,1000,31000,3,4,1,4,7,0,0,0,0,0,0,0,1,63,1,215000,9,0
4,1,54693000.0,72,686000,17000,142000,23000,26000,35000,8,6,4,13,6,0,0,0,0,0,0,0,1,60,1,929000,23,0
2,1,48186000.0,39,97000,3000,66000,12000,7000,34000,3,4,1,4,7,0,0,0,0,0,0,0,2,48,1,219000,9,0
2,1,54809000.0,0,63000,6000,57000,13000,13000,22000,4,2,1,5,4,0,0,0,0,0,0,1,1,45,2,174000,8,0
2,1,41580000.0,15,56000,5000,24000,4000,0,3000,3,2,1,3,5,0,0,0,0,0,0,0,0,44,2,92000,6,0
4,1,80336000.0,12,209000,19000,456000,160000,142000,66000,1,2,9,13,1,0,0,0,0,0,0,0,1,52,0,1052000,24,0
2,1,47743000.0,56,198000,2000,43000,0,12000,20000,3,4,1,6,6,0,1,0,0,0,0,0,1,65,1,275000,11,1
1,1,62972000.0,39,313000,15000,47000,20000,0,192000,2,7,4,3,6,0,0,0,0,0,0,0,0,67,1,587000,14,0
4,0,57333000.0,55,941000,14000,397000,76000,58000,176000,11,8,5,9,6,0,0,0,0,0,0,1,0,68,1,1662000,22,0
4,1,32313000.0,60,86000,4000,56000,2000,4000,7000,3,4,0,4,9,0,0,0,0,0,0,0,1,40,1,159000,8,0
3,0,84953000.0,73,167000,48000,602000,63000,72000,72000,1,3,10,4,2,0,1,1,1,0,0,1,1,69,0,1024000,17,3
3,0,27071000.0,90,8000,3000,19000,0,2000,3000,2,2,0,3,6,0,0,0,0,0,0,0,2,54,1,35000,5,0
3,1,68148000.0,86,389000,66000,408000,37000,57000,85000,1,4,4,6,2,0,0,0,0,0,0,0,1,65,0,1042000,14,0
3,1,65735000.0,37,239000,7000,119000,4000,15000,11000,5,6,2,6,7,0,0,0,0,0,0,0,1,57,2,395000,14,0
4,1,86836000.0,7,179000,21000,273000,0,21000,63000,1,6,10,6,5,1,0,1,1,0,0,1,0,47,0,557000,22,3
4,1,4023000.0,29,5000,0,1000,1000,1000,1000,15,0,0,0,19,0,0,0,0,0,0,0,2,59,2,9000,0,0
2,1,30093000.0,19,2000,6000,28000,13000,4000,16000,1,2,0,3,7,0,0,0,0,0,0,0,1,32,0,69000,5,0
4,1,57705000.0,14,383000,0,53000,6000,4000,40000,3,8,1,6,6,0,0,0,0,0,0,0,2,56,1,486000,15,0
2,0,25008000.0,72,2000,8000,8000,6000,1000,9000,2,1,0,3,8,0,0,0,0,0,0,0,2,34,1,34000,4,0
1,0,83257000.0,56,536000,27000,590000,38000,107000,67000,1,5,10,12,6,1,0,1,0,0,1,1,0,27,0,1365000,27,2
2,1,22280000.0,85,2000,1000,4000,3000,1000,2000,1,1,0,2,8,0,0,0,0,0,0,0,1,47,1,13000,3,0
4,1,72159000.0,62,322000,53000,899000,34000,40000,53000,1,4,6,10,2,0,0,0,0,0,0,0,0,44,0,1401000,20,0
2,1,64260000.0,1,539000,169000,816000,20000,0,30000,1,4,5,4,3,0,0,0,0,0,0,1,1,61,0,1574000,13,0
4,0,82733000.0,28,712000,50000,420000,65000,38000,38000,1,8,4,7,4,0,0,0,0,0,0,1,1,38,0,1323000,19,0
3,0,74290000.0,70,1121000,0,72000,0,12000,12000,4,10,8,10,6,0,1,0,1,0,0,0,1,51,1,1217000,28,2
3,0,58217000.0,84,68000,1000,13000,3000,5000,13000,1,2,0,4,6,0,0,0,0,0,0,0,0,71,3,103000,6,0
3,1,21024000.0,89,36000,4000,18000,6000,2000,18000,1,2,0,4,7,0,0,0,0,0,0,0,1,46,0,84000,6,0
4,1,70116000.0,73,707000,44000,603000,95000,58000,29000,1,2,8,12,1,0,0,0,0,0,0,0,1,50,0,1536000,22,0
2,1,54006000.0,42,174000,77000,203000,6000,24000,97000,2,8,1,7,7,0,0,0,0,0,0,0,0,37,1,581000,16,0
4,1,69063000.0,16,666000,35000,124000,69000,8000,26000,1,5,3,5,3,0,0,0,0,0,0,0,0,56,1,928000,13,0
1,0,11448000.0,16,0,0,0,6000,2000,6000,1,1,0,2,6,0,0,0,0,0,0,0,1,47,0,14000,3,0
2,0,61825000.0,56,162000,50000,100000,55000,30000,27000,1,4,2,8,4,0,0,0,0,0,0,0,1,43,1,424000,14,0
2,1,70886000.0,65,407000,70000,239000,103000,88000,53000,1,5,4,4,2,0,0,0,0,0,0,0,1,51,1,960000,13,0
2,1,69109000.0,10,823000,25000,459000,124000,29000,95000,1,6,6,7,4,0,0,1,0,0,0,1,0,40,0,1555000,19,1
2,0,60208000.0,13,488000,23000,71000,15000,0,59000,11,8,3,7,7,0,1,0,0,0,0,1,0,49,2,656000,18,1
3,1,32889000.0,78,28000,0,13000,4000,2000,8000,3,2,1,3,5,0,0,0,0,0,0,0,1,54,2,55000,6,0
2,0,34738000.0,51,3000,2000,10000,3000,0,2000,1,1,0,3,6,0,0,0,0,0,0,0,2,38,1,20000,4,0
3,1,30538000.0,27,284000,0,52000,8000,3000,20000,4,9,0,4,10,0,0,0,0,0,0,0,0,51,1,367000,13,0
1,1,82326000.0,30,938000,142000,754000,159000,81000,183000,1,5,10,6,2,0,1,1,1,0,0,1,2,45,0,2257000,21,3
4,0,26642000.0,71,13000,2000,15000,2000,2000,8000,2,2,0,3,6,0,0,0,0,0,0,0,2,55,1,42000,5,0
2,0,69932000.0,97,412000,172000,153000,150000,105000,57000,2,7,6,11,4,0,0,0,0,0,0,0,1,58,1,1049000,24,0
2,0,44503000.0,83,31000,1000,8000,0,0,8000,2,2,0,3,6,0,0,0,0,0,0,0,2,50,2,48000,5,0
4,0,60200000.0,3,502000,19000,132000,0,6000,26000,6,6,2,11,6,0,0,0,0,0,0,0,1,74,1,685000,19,0
2,0,49638000.0,71,18000,10000,3000,3000,5000,0,1,1,0,3,2,0,0,0,0,0,0,0,2,70,1,39000,4,0
1,0,23830000.0,3,1000,8000,6000,4000,8000,16000,1,1,0,3,7,0,0,0,0,0,0,0,2,35,0,43000,4,0
3,0,33051000.0,15,100000,71000,243000,108000,94000,219000,3,9,1,8,9,0,0,0,0,0,0,1,0,63,0,835000,18,0
2,1,72905000.0,52,407000,114000,445000,181000,165000,203000,1,3,7,9,1,0,0,0,1,0,0,0,2,64,0,1515000,19,1
4,1,69702000.0,8,664000,9000,240000,50000,19000,57000,2,7,7,10,4,0,0,0,0,0,0,0,1,71,1,1039000,24,0
2,0,70300000.0,89,1045000,61000,338000,60000,46000,46000,3,5,5,13,8,0,0,0,0,0,0,0,1,47,1,1596000,23,0
4,1,70643000.0,66,1218000,107000,304000,23000,143000,33000,1,5,8,4,6,0,0,0,0,0,0,1,0,38,0,1828000,17,0
4,1,30396000.0,22,15000,0,6000,0,1000,12000,2,1,1,2,7,1,0,0,0,0,0,1,2,53,1,34000,4,1
4,0,50616000.0,56,128000,0,16000,0,1000,4000,2,4,0,4,7,0,0,0,0,0,0,0,2,54,1,149000,8,0
3,0,62772000.0,74,581000,49000,157000,43000,8000,108000,1,5,6,11,2,0,1,0,0,0,0,0,1,53,1,946000,22,1
4,0,30298000.0,48,6000,3000,12000,6000,1000,0,1,1,1,3,3,0,0,0,0,0,0,0,2,37,0,28000,5,0
2,0,52413000.0,67,185000,8000,133000,56000,56000,12000,2,7,1,7,7,0,0,0,0,0,0,0,0,38,1,450000,15,0
4,1,44155000.0,24,22000,1000,9000,0,0,14000,1,1,1,2,4,0,0,0,0,0,0,0,2,65,2,46000,4,0
4,0,86979000.0,67,584000,100000,835000,65000,83000,35000,1,5,5,5,2,1,0,0,0,0,0,1,1,51,0,1702000,15,1
2,1,76532000.0,38,355000,30000,177000,90000,138000,30000,4,9,5,7,5,0,0,0,0,0,0,0,1,47,2,820000,21,0
2,1,42081000.0,86,175000,10000,110000,54000,6000,27000,2,6,3,4,6,1,0,0,0,0,0,0,1,40,1,382000,13,1
4,1,67546000.0,90,864000,134000,768000,150000,38000,172000,1,4,10,5,3,0,0,0,0,0,0,0,0,34,0,2126000,19,0
3,1,88420000.0,87,957000,153000,612000,99000,95000,153000,1,4,7,8,1,1,0,1,1,0,0,0,2,33,0,2069000,19,3
2,1,31158000.0,62,25000,6000,16000,20000,0,5000,2,2,0,3,8,0,0,0,0,0,0,0,1,37,1,72000,5,0
2,0,61671000.0,23,641000,7000,56000,0,0,28000,8,10,4,6,8,0,1,0,1,0,0,0,2,54,1,732000,20,2
2,0,69719000.0,99,273000,86000,208000,177000,14000,43000,1,2,3,5,1,0,0,0,0,0,0,0,2,48,0,801000,10,0
2,0,49160000.0,29,122000,21000,43000,25000,10000,15000,2,3,1,6,6,0,0,0,0,0,0,0,1,73,1,236000,10,0
0,1,24882000.0,52,1000,4000,10000,29000,0,36000,1,1,1,2,6,1,0,0,0,0,0,0,0,44,1,80000,4,1
4,0,90933000.0,90,1020000,31000,430000,62000,63000,79000,1,4,6,4,1,0,0,1,0,0,0,0,2,68,0,1685000,14,1
4,0,113734000.0,9,6000,2000,3000,1000,262000,3000,0,27,0,0,1,0,0,0,0,0,0,0,2,77,0,277000,27,0
4,1,59292000.0,71,378000,14000,68000,19000,14000,14000,2,3,5,8,3,0,0,0,0,0,0,0,1,72,1,507000,16,0
4,1,45759000.0,13,42000,1000,18000,3000,0,4000,2,2,0,3,7,0,0,0,0,0,0,0,1,58,2,68000,5,0
2,0,22148000.0,16,15000,5000,14000,0,4000,11000,1,1,0,3,7,0,0,0,0,0,0,0,2,39,0,49000,4,0
3,1,73395000.0,94,272000,7000,80000,20000,7000,11000,1,4,4,6,2,0,0,0,0,0,0,0,2,35,0,397000,14,0
